date,Adj Close,TLT_return
2005-01-03,44.39650344848633,
2005-01-04,43.93118667602539,-0.010480932873482951
2005-01-05,44.16633224487305,0.005352588596837959
2005-01-06,44.19635009765625,0.0006796546431968586
2005-01-07,44.29644775390625,0.0022648398799633984
2005-01-10,44.36647415161133,0.001580858088082282
2005-01-11,44.626609802246094,0.005863338379016092
2005-01-12,44.6866569519043,0.001345545850878871
2005-01-13,45.11692810058594,0.009628626933197104
2005-01-14,45.111915588378906,-0.00011110047642992615
2005-01-18,45.26201629638672,0.0033272962597596933
2005-01-19,45.39206314086914,0.0028732004255145327
2005-01-20,45.48216247558594,0.0019849138479823836
2005-01-21,45.532169342041016,0.001099483044191718
2005-01-24,45.727272033691406,0.004284941711974355
2005-01-25,45.2969856262207,-0.009409842055604689
2005-01-26,45.382080078125,0.0018785897279451902
2005-01-27,45.2969856262207,-0.0018750672458778261
2005-01-28,45.7523078918457,0.01005193302225904
2005-01-31,45.882362365722656,0.002842577344609465
2005-02-01,45.80952453613281,-0.001587490831645999
2005-02-02,45.91501998901367,0.0023029152550502197
2005-02-03,45.88990783691406,-0.0005469267378217513
2005-02-04,46.5277214050293,0.013898776401598534
2005-02-07,46.87418746948242,0.007446443840159134
2005-02-08,47.14036178588867,0.005678483847416871
2005-02-09,47.265926361083984,0.0026636319798651886
2005-02-10,46.62809371948242,-0.0134945549724107
2005-02-11,46.5980110168457,-0.0006451626098570307
2005-02-14,46.74361801147461,0.0031247469892281554
2005-02-15,46.50758361816406,-0.005049553358334458
2005-02-16,46.33182907104492,-0.003779051359926955
2005-02-17,46.04056930541992,-0.006286386086298945
2005-02-18,45.62875747680664,-0.008944542494282337
2005-02-22,45.427879333496094,-0.004402446054172171
2005-02-23,45.57851791381836,0.0033159941104974333
2005-02-24,45.47810745239258,-0.0022030216431266902
2005-02-25,45.699073791503906,0.0048587408643299135
2005-02-28,45.20694351196289,-0.010768933343951237
2005-03-01,45.192832946777344,-0.0003121326966467608
2005-03-02,45.13236999511719,-0.0013378880613960087
2005-03-03,45.10717010498047,-0.0005583551260314179
2005-03-04,45.59580993652344,0.010832863830866124
2005-03-07,45.77721405029297,0.003978525965918189
2005-03-08,45.34397506713867,-0.009464074914614096
2005-03-09,44.60340881347656,-0.016332186416510464
2005-03-10,44.87540817260742,0.006098174250948274
2005-03-11,44.54798889160156,-0.007296185022907964
2005-03-14,44.81501770019531,0.005994183244579565
2005-03-15,44.53289031982422,-0.006295375854997509
2005-03-16,44.80491256713867,0.006108344761834639
2005-03-17,44.95100021362305,0.0032605274313495247
2005-03-18,44.66889190673828,-0.0062759072221771905
2005-03-21,44.54294967651367,-0.002819461706987436
