date,Adj Close,IWM_return
2005-01-03,48.18929672241211,
2005-01-04,47.15629196166992,-0.021436394199580655
2005-01-05,46.21376419067383,-0.01998731731838055
2005-01-06,46.458824157714844,0.005302748463205109
2005-01-07,45.94234085083008,-0.011117012026207296
2005-01-10,46.409820556640625,0.01017535670044345
2005-01-11,45.84431457519531,-0.012185049945520499
2005-01-12,46.03281021118164,0.004111646945384129
2005-01-13,45.893314361572266,-0.0030303570207732555
2005-01-14,46.33065414428711,0.009529487874186726
2005-01-18,46.88108444213867,0.011880477580509918
2005-01-19,46.21001434326172,-0.01431430409220158
2005-01-20,45.93478012084961,-0.005956159640366887
2005-01-21,45.82923126220703,-0.0022977982775772565
2005-01-24,45.47860336303711,-0.007650747994524365
2005-01-25,45.59547805786133,0.0025698831138514233
2005-01-26,46.20246505737305,0.013312438543608307
2005-01-27,46.33441925048828,0.002855998980820118
2005-01-28,46.29671096801758,-0.0008138287493547613
2005-01-31,46.839595794677734,0.011726207225286167
2005-02-01,47.103519439697266,0.005634626869464254
2005-02-02,47.46168518066406,0.007603799996841465
2005-02-03,47.20154571533203,-0.005481041483078486
2005-02-04,47.797203063964844,0.012619445816990149
2005-02-07,47.78590393066406,-0.00023639737424929752
2005-02-08,47.902767181396484,0.0024455590690926066
2005-02-09,46.88108444213867,-0.021328261379743307
2005-02-10,46.96402359008789,0.0017691388528262575
2005-02-11,47.7293701171875,0.016296442864004224
2005-02-14,47.68789291381836,-0.0008690079770025116
2005-02-15,47.7293701171875,0.0008697638086903048
2005-02-16,47.87260818481445,0.003001046677868713
2005-02-17,47.45036315917969,-0.008820180091393182
2005-02-18,47.333492279052734,-0.002463013396438951
2005-02-22,46.409820556640625,-0.019514125789972137
2005-02-23,46.68503189086914,0.005930023665845274
2005-02-24,47.12236404418945,0.00936771670934311
2005-02-25,47.90653991699219,0.016641267659393444
2005-02-28,47.60871124267578,-0.006216868820675736
2005-03-01,47.97442626953125,0.007681682980060334
2005-03-02,47.887699127197266,-0.0018077786245265237
2005-03-03,47.92918014526367,0.0008662144730784416
2005-03-04,48.51730728149414,0.01227075310798087
2005-03-07,48.39664077758789,-0.0024870816347277724
2005-03-08,47.936710357666016,-0.009503354210791959
2005-03-09,47.39381790161133,-0.011325192154489794
2005-03-10,47.190223693847656,-0.00429579672577407
2005-03-11,47.15629196166992,-0.0007190415624614976
2005-03-14,47.51068115234375,0.0075152047782274245
2005-03-15,47.190223693847656,-0.006744956096683685
2005-03-16,46.92631530761719,-0.005592437703677899
2005-03-17,46.92631530761719,0.0
2005-03-18,46.67371368408203,-0.005382941786059026
2005-03-21,46.73027801513672,0.0012119098008260831
2005-03-22,46.409820556640625,-0.006857597945218563
