date,SPY_price,SPY_return,GOLD_return,CMDTY_FUT_return,IEF_return,DGS10,DGS1,DTB3,VIX_LEVEL,WAAA,WBAA,GS10,GS1,TERM_SPREAD_10Y_1Y,CREDIT_SPREAD_BAA_AAA,D_CREDIT_20D,D_CREDIT_15D,CASH_return,daily_rf,SPY_drawdown,SPY_MA20,SPY_CROSS_ABOVE_MA20,VIX_Z,CMDTY_FUT_price,CMDTY_RET60,CMDTY_RET20,macro_regime_raw,macro_regime_confirmed,refined_regime_raw,refined_regime_confirmed,steep_rate_regime_confirmed,final_regime_confirmed,monthly_either_state,FLAT_VIX_STRESS,FLAT_CREDIT_DD5_STRESS,STEEP_EITHER_SELL_STRESS,STEEP_CREDIT_DD5_STRESS,STEEP_CMDTY_RET60_NEG10,BACKBONE_V2_ENTRY_SIGNAL,R3_RECOVERY,full_risk_state,steep_slow_growth_overlay_state,is_stress_state,trigger_lock_full_risk_state,trigger_lock_active_locks,trigger_lock_locks_added_today,trigger_lock_locks_unlocked_today,trigger_lock_entry_signal,trigger_lock_exit_signal,final_allocation_state,trigger_lock_vix_entry_condition,trigger_lock_credit_entry_condition,trigger_lock_cmdty_entry_condition,FLAT_RATE_REFINED_L50_H30_return,FLAT_RATE_REFINED_L50_H30_nav,FLAT_RATE_REFINED_L50_H30_drawdown,FLAT_RATE_REFINED_L50_H30_turnover,FLAT_RATE_REFINED_L50_H30_transaction_cost,FLAT_RATE_REFINED_L50_H30_weight_SPY,FLAT_RATE_REFINED_L50_H30_weight_GOLD,FLAT_RATE_REFINED_L50_H30_weight_CMDTY_FUT,FLAT_RATE_REFINED_L50_H30_weight_IEF,FLAT_RATE_REFINED_L50_H30_weight_CASH,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_SPY,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_GOLD,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_CMDTY_FUT,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_IEF,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_CASH,SPY_BUY_HOLD_return,SPY_BUY_HOLD_nav,SPY_BUY_HOLD_drawdown,SPY_BUY_HOLD_turnover,SPY_BUY_HOLD_transaction_cost,SPY_BUY_HOLD_weight_SPY,SPY_BUY_HOLD_weight_GOLD,SPY_BUY_HOLD_weight_CMDTY_FUT,SPY_BUY_HOLD_weight_IEF,SPY_BUY_HOLD_weight_CASH,SPY_CASH_TIMING_return,SPY_CASH_TIMING_nav,SPY_CASH_TIMING_drawdown,SPY_CASH_TIMING_turnover,SPY_CASH_TIMING_transaction_cost,SPY_CASH_TIMING_weight_SPY,SPY_CASH_TIMING_weight_GOLD,SPY_CASH_TIMING_weight_CMDTY_FUT,SPY_CASH_TIMING_weight_IEF,SPY_CASH_TIMING_weight_CASH,flat_refined_state,recovery_flat_low_active,final_state,allocation_cross_state,final_regime_cross_state,CREDIT_SPREAD,D_CREDIT_SPREAD_60D,SPY_MA50,SPY_MA100,SPY_vs_MA20,SPY_vs_MA50,SPY_above_MA20,SPY_above_MA50,CREDIT_SPREAD_Z_252D,CREDIT_SPREAD_Q75_252D,final_regime,base_regime,credit_lock_state_baseline,vix_lock_state,cmdty_lock_state,final_state,baseline_strategy_NAV,baseline_strategy_drawdown,credit_entry_marker,credit_unlock_marker,relock_marker,false_recovery_marker
2021-11-01,432.4562377929688,0.0017200851128622,0.0052205845054933,0.0087711200966833,-7.842041152106294e-05,1.58,0.15,0.05,16.41,2.64,3.29,1.58,0.15,1.4300000000000002,0.6499999999999999,-0.02,-0.0300000000000002,1.98363308512306e-06,1.98363308512306e-06,0.0,420.0284408569336,False,-0.7494949212864063,1.457298329234714,0.1340225955121927,0.0351275343536077,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0017200851128622,13.159101114660498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0017200851128622,18.523313877662005,-0.0097230585957963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0017200851128622,4.810088859956399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0017200851128622,6.5026069220005365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6499999999999999,-0.020000000000000462,417.98941833496093,412.3286376953125,0.029587989114928215,0.034610492092445044,True,True,-0.8580435418045088,0.75,STEEP_LOW_RATE,STEEP,False,False,False,False,18.523313877661995,-0.009723058595796363,False,False,False,False
2021-11-02,434.2047729492188,0.0040432649675112,-0.0021490007233168,-0.0010973550435618,0.0024445742398955,1.56,0.15,0.05,16.03,2.64,3.29,1.56,0.15,1.41,0.6499999999999999,-0.02,-0.0300000000000002,1.98363308512306e-06,1.98363308512306e-06,0.0,421.38210144042966,False,-0.91072660445557,1.4556991555631542,0.1523030681621644,0.0193831831956885,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0040432649675112,13.212306847201344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0040432649675112,18.598208543745773,-0.0057191065304823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0040432649675112,4.829537323734477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0040432649675112,6.528898684765758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6499999999999999,-0.020000000000000462,418.2915167236328,412.7077017211914,0.030430033608349394,0.038043459141199776,True,True,-0.8563423537591044,0.75,STEEP_LOW_RATE,STEEP,False,False,False,False,18.59820854374576,-0.005719106530482576,False,False,False,False
2021-11-03,436.8556213378906,0.0061050650610463,-0.0083153826226166,-0.0212119467763968,-0.0031355768449967,1.6,0.17,0.05,15.1,2.64,3.29,1.6,0.17,1.4300000000000002,0.6499999999999999,-0.02,-0.0300000000000002,1.98363308512306e-06,1.98363308512306e-06,0.0,422.78370208740233,False,-1.3136516036698171,1.4248209425529028,0.1072657276977779,0.0181082770991858,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0061050650610463,13.292968840110015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0061050650610463,18.71175181692425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0061050650610463,4.859021963310627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0061050650610463,6.568758036013232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6499999999999999,-0.020000000000000462,418.6333264160156,413.1044024658203,0.03328396809293088,0.04352805611029309,True,True,-0.8550041342184331,0.735,STEEP_LOW_RATE,STEEP,False,False,False,False,18.711751816924235,0.0,False,False,False,False
2021-11-04,438.9142761230469,0.0047124374383726,0.0113409517739619,-0.0095838163131559,0.005417430167973,1.53,0.14,0.04,15.44,2.64,3.29,1.53,0.14,1.39,0.6499999999999999,-0.02,-0.0300000000000002,1.5869854708139286e-06,1.5869854708139286e-06,0.0,424.111506652832,False,-1.139417336241322,1.4111657203603385,0.0896741985301476,-0.0017404925963733,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0047124374383726,13.355611124139273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0047124374383726,18.79992977672386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0047124374383726,4.881919800324408,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0047124374383726,6.599712897305753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6499999999999999,-0.020000000000000462,418.9986920166016,413.52897399902344,0.03490301309445987,0.047531375362040995,True,True,-0.8540661490494076,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.799929776723847,0.0,False,False,False,False
2021-11-05,440.4371643066406,0.0034696711099158,0.0130629437586407,0.0110714615225235,0.0054742711760495,1.45,0.14,0.05,16.48,2.59,3.26,1.45,0.14,1.31,0.6699999999999999,-0.0100000000000002,-0.02,1.98363308512306e-06,1.98363308512306e-06,0.0,425.5530563354493,False,-0.6545931124848309,1.426789387335212,0.1006928941566822,0.0034608062216776,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0034696711099158,13.401950702211968,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034696711099158,18.865159349938605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034696711099158,4.898858456416519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0034696711099158,6.6226117304792735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-4.440892098500626e-16,419.44417846679687,413.9909103393555,0.034975916045257405,0.050049534401883644,True,True,-0.6594554564303572,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.86515934993859,0.0,False,False,False,False
2021-11-08,440.8132019042969,0.0008537826235626,0.0035916193093763,0.0057768157353026,-0.0043214991789951,1.51,0.16,0.06,17.22,2.59,3.26,1.51,0.16,1.35,0.6699999999999999,-0.0100000000000002,-0.02,2.380241213684186e-06,2.380241213684186e-06,0.0,427.1624053955078,False,-0.3019457660695512,1.4350316867189328,0.1105292963513606,0.0013734874687998,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0008537826235626,13.41339305484336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0008537826235626,18.881266095182323,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0008537826235626,4.9030410166419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0008537826235626,6.628266001297359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-0.020000000000000018,419.82240783691407,414.4579150390625,0.03195692396232741,0.04999922270832435,True,True,-0.6574149476595239,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.88126609518231,0.0,False,False,False,False
2021-11-09,439.3561706542969,-0.0033053258017357,0.0049281100201232,0.009258507353729,0.004600334165701,1.46,0.14,0.04,17.78,2.59,3.26,1.46,0.14,1.3199999999999998,0.6699999999999999,-0.0100000000000002,-0.02,1.5869854708139286e-06,1.5869854708139286e-06,-0.0033053258017357,428.7491928100586,False,-0.0306321914562989,1.4483179381432545,0.1285035656691351,0.0133413662838406,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,-0.0033053258017357,13.369057420690362,-0.0033053258017358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0033053258017357,18.81885735918848,-0.0033053258017358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0033053258017357,4.886834868662626,-0.0033053258017355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0033053258017357,6.606357422662503,-0.0033053258017357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-0.020000000000000018,420.13439208984374,414.96351623535156,0.024739353501097572,0.04575149982090165,True,True,-0.6557587660933802,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.818857359188463,-0.0033053258017358145,False,False,False,False
2021-11-10,435.8215637207031,-0.0080449693658107,0.0108587815007061,-0.0161386216019547,-0.0085535589307164,1.56,0.17,0.05,18.73,2.59,3.26,1.56,0.17,1.39,0.6699999999999999,-0.0100000000000002,-0.02,1.98363308512306e-06,1.98363308512306e-06,-0.0113237039227275,430.0859313964844,False,0.4215275235207037,1.4249440829802371,0.1134288132860565,-0.0043836818625698,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,-0.0080449693658107,13.261503763291143,-0.0113237039227274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0080449693658107,18.667460228234244,-0.0113237039227275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0080449693658107,4.84752043184846,-0.0113237039227273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0080449693658107,6.553209479577587,-0.0113237039227274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-0.020000000000000018,420.3882403564453,415.3781118774414,0.013336014748483338,0.03671207203886584,True,True,-0.6545420155737163,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.66746022823423,-0.011323703922727524,False,False,False,False
2021-11-11,435.9625854492188,0.0003235767576796,0.005602086369596,0.0080289444580627,-0.0032246821217777,1.56,0.17,0.05,17.66,2.59,3.26,1.56,0.17,1.39,0.6699999999999999,-0.0100000000000002,-0.02,1.98363308512306e-06,1.98363308512306e-06,-0.0110037912524479,431.0856643676758,False,-0.0787469739828942,1.4363848798783307,0.1402343511581427,-0.0069740371675948,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0003235767576796,13.265794877680827,-0.0110037912524479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003235767576796,18.67350058448901,-0.0110037912524482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003235767576796,4.849088976792583,-0.0110037912524478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0003235767576796,6.5553299458533845,-0.0110037912524479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-0.020000000000000018,420.6404125976562,415.77303405761717,0.011313113574993316,0.036425822133781205,True,True,-0.6538312645469511,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.673500584488995,-0.011003791252448214,False,False,False,False
2021-11-12,439.252685546875,0.0075467487519969,0.0018952552280546,-0.0032544765649773,0.0020986301147998,1.58,0.17,0.05,16.29,2.54,3.21,1.58,0.17,1.41,0.6699999999999999,-0.02,0.0,1.98363308512306e-06,1.98363308512306e-06,-0.0035400853483528,432.0915054321289,False,-0.7123022507801946,1.4317101989484788,0.162289087202861,-0.019759749965916,STEEP,STEEP,STEEP,STEEP,STEEP_LOW_RATE,STEEP_LOW_RATE,HOLD,False,False,False,False,False,False,False,NON_RISK,False,False,NON_RISK,,,,False,False,STEEP_LOW_RATE_NORMAL,False,False,False,0.0075467487519969,13.365908498618213,-0.0035400853483527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0075467487519969,18.814424801720413,-0.003540085348353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0075467487519969,4.885683832976515,-0.0035400853483525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0075467487519969,6.604801373941181,-0.0035400853483527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,STEEP_LOW_RATE_NORMAL,False,NON_RISK,STEEP_LOW_RATE_NORMAL,STEEP_LOW_RATE_NORMAL,0.6699999999999999,-0.020000000000000018,420.93233459472657,416.20563537597656,0.016573295296754997,0.04352326834142417,True,True,-0.6537076665235374,0.73,STEEP_LOW_RATE,STEEP,False,False,False,False,18.8144248017204,-0.0035400853483530392,False,False,False,False
